gene_id,genome_accession,Ce,NC,NOSC
DXIQ01000063.1_96,GB_GCA_019112785,-215.78000000000003,1128,-0.19129432624113477
DXIQ01000063.1_97,GB_GCA_019112785,-172.43,927,-0.18600862998921253
DXIQ01000063.1_98,GB_GCA_019112785,-143.89000000000001,1221,-0.11784602784602786
DXIQ01000063.1_99,GB_GCA_019112785,-435.17,1355,-0.3211586715867159
DXIQ01000063.1_100,GB_GCA_019112785,-363.87,1862,-0.1954189044038668
DXIQ01000063.1_101,GB_GCA_019112785,-447.02000000000004,2130,-0.20986854460093898
DXIQ01000063.1_102,GB_GCA_019112785,-922.25,3620,-0.25476519337016573
DXIQ01000063.1_103,GB_GCA_019112785,-267.89,1383,-0.19370209689081705
DXIQ01000063.1_104,GB_GCA_019112785,-131.79,813,-0.16210332103321032
DXIQ01000009.1_1,GB_GCA_019112785,-77.92,520,-0.14984615384615385
DXIQ01000009.1_2,GB_GCA_019112785,-364.57000000000005,3100,-0.11760322580645163
DXIQ01000009.1_3,GB_GCA_019112785,-239.26999999999998,1398,-0.1711516452074392
DXIQ01000009.1_4,GB_GCA_019112785,-394.56,3443,-0.11459773453383677
DXIQ01000009.1_5,GB_GCA_019112785,-209.87,1454,-0.1443397524071527
DXIQ01000009.1_6,GB_GCA_019112785,-531.31,3298,-0.16110066707095208
DXIQ01000009.1_7,GB_GCA_019112785,8.099999999999998,469,0.01727078891257995
DXIQ01000009.1_8,GB_GCA_019112785,-445.11,2200,-0.20232272727272727
DXIQ01000009.1_9,GB_GCA_019112785,-634.51,2342,-0.2709265584970111
DXIQ01000009.1_10,GB_GCA_019112785,-380.45,3107,-0.12244930801416157
DXIQ01000009.1_11,GB_GCA_019112785,-415.03000000000003,1234,-0.3363290113452188
DXIQ01000009.1_12,GB_GCA_019112785,-545.1,1644,-0.33156934306569347
DXIQ01000009.1_13,GB_GCA_019112785,-176.98,2049,-0.08637384089799902
DXIQ01000009.1_14,GB_GCA_019112785,-235.42,2130,-0.11052582159624412
DXIQ01000009.1_15,GB_GCA_019112785,-348.28999999999996,3312,-0.10516002415458936
DXIQ01000009.1_16,GB_GCA_019112785,-230.92000000000002,1608,-0.14360696517412935
DXIQ01000009.1_17,GB_GCA_019112785,-247.8,1246,-0.19887640449438204
DXIQ01000009.1_18,GB_GCA_019112785,-474.59999999999997,2234,-0.21244404655326768
DXIQ01000009.1_19,GB_GCA_019112785,-568.63,1874,-0.30343116328708647
DXIQ01000009.1_20,GB_GCA_019112785,-794.2,2319,-0.342475204829668
DXIQ01000009.1_21,GB_GCA_019112785,-170.34999999999997,826,-0.20623486682808712
DXIQ01000009.1_22,GB_GCA_019112785,-90.32000000000001,331,-0.2728700906344411
DXIQ01000009.1_23,GB_GCA_019112785,-38.2,212,-0.18018867924528303
DXIQ01000064.1_1,GB_GCA_019112785,-74.14,749,-0.0989853137516689
DXIQ01000064.1_2,GB_GCA_019112785,-329.28,1680,-0.19599999999999998
DXIQ01000064.1_3,GB_GCA_019112785,-32.05,350,-0.09157142857142857
DXIQ01000064.1_4,GB_GCA_019112785,-147.77,894,-0.16529082774049217
DXIQ01000064.1_5,GB_GCA_019112785,-66.07000000000001,302,-0.21877483443708612
DXIQ01000065.1_1,GB_GCA_019112785,-293.76,3841,-0.0764800833116376
DXIQ01000065.1_2,GB_GCA_019112785,-471.95,4526,-0.10427529827662395
DXIQ01000065.1_3,GB_GCA_019112785,-188.98000000000002,2279,-0.08292233435717421
DXIQ01000065.1_4,GB_GCA_019112785,-504.88,1679,-0.30070279928528887
DXIQ01000065.1_5,GB_GCA_019112785,-484.90999999999997,1465,-0.3309965870307167
DXIQ01000065.1_6,GB_GCA_019112785,-363.56999999999994,2691,-0.13510590858416943
DXIQ01000066.1_1,GB_GCA_019112785,-37.99,447,-0.08498881431767338
DXIQ01000066.1_2,GB_GCA_019112785,-175.64999999999998,1251,-0.14040767386091124
DXIQ01000066.1_3,GB_GCA_019112785,-437.13,3720,-0.11750806451612904
DXIQ01000066.1_4,GB_GCA_019112785,-175.01,1512,-0.11574735449735449
DXIQ01000066.1_5,GB_GCA_019112785,-433.64,4347,-0.09975615366919714
DXIQ01000066.1_6,GB_GCA_019112785,-119.66,717,-0.16688981868898187
DXIQ01000067.1_1,GB_GCA_019112785,-103.56,721,-0.14363384188626907
DXIQ01000067.1_2,GB_GCA_019112785,-383.31,2389,-0.16044788614483046
DXIQ01000067.1_3,GB_GCA_019112785,-173.67999999999998,1207,-0.14389395194697596
DXIQ01000067.1_4,GB_GCA_019112785,-61.85,487,-0.12700205338809034
DXIQ01000067.1_5,GB_GCA_019112785,-257.70000000000005,1064,-0.2421992481203008
DXIQ01000067.1_6,GB_GCA_019112785,-808.11,2645,-0.30552362948960304
DXIQ01000067.1_7,GB_GCA_019112785,-633.39,3760,-0.16845478723404256
DXIQ01000067.1_8,GB_GCA_019112785,-21.800000000000008,411,-0.053041362530413645
DXIQ01000067.1_9,GB_GCA_019112785,-437.5899999999999,2343,-0.1867648314127187
DXIQ01000068.1_1,GB_GCA_019112785,-34.03,130,-0.26176923076923075
DXIQ01000068.1_2,GB_GCA_019112785,-91.89,508,-0.18088582677165355
DXIQ01000068.1_3,GB_GCA_019112785,-189.88,1595,-0.11904702194357367
DXIQ01000068.1_4,GB_GCA_019112785,-112.06,975,-0.11493333333333333
DXIQ01000068.1_5,GB_GCA_019112785,-271.76,727,-0.37381017881705636
DXIQ01000068.1_6,GB_GCA_019112785,-864.5,3427,-0.25226145316603443
DXIQ01000068.1_7,GB_GCA_019112785,-40.39,476,-0.08485294117647059
DXIQ01000068.1_8,GB_GCA_019112785,-5.440000000000005,1900,-0.002863157894736845
DXIQ01000068.1_9,GB_GCA_019112785,-635.21,1792,-0.3544698660714286
DXIQ01000068.1_10,GB_GCA_019112785,-188.05,1128,-0.16671099290780142
DXIQ01000068.1_11,GB_GCA_019112785,-543.09,3720,-0.145991935483871
DXIQ01000068.1_12,GB_GCA_019112785,-351.57,1850,-0.19003783783783784
DXIQ01000068.1_13,GB_GCA_019112785,-359.25,2534,-0.14177190213101815
DXIQ01000068.1_14,GB_GCA_019112785,-177.17000000000002,1504,-0.11779920212765958
DXIQ01000068.1_15,GB_GCA_019112785,-345.84000000000003,1840,-0.18795652173913044
DXIQ01000068.1_16,GB_GCA_019112785,-73.66,476,-0.15474789915966386
DXIQ01000068.1_17,GB_GCA_019112785,-132.15,595,-0.22210084033613448
DXIQ01000068.1_18,GB_GCA_019112785,-41.870000000000005,393,-0.10653944020356235
DXIQ01000068.1_19,GB_GCA_019112785,-391.4,2249,-0.17403290351267228
DXIQ01000068.1_20,GB_GCA_019112785,-285.81,1330,-0.21489473684210528
DXIQ01000068.1_21,GB_GCA_019112785,-151.76,1112,-0.13647482014388487
DXIQ01000068.1_22,GB_GCA_019112785,-28.11,358,-0.0785195530726257
DXIQ01000068.1_23,GB_GCA_019112785,-747.11,5206,-0.14350941221667307
DXIQ01000068.1_24,GB_GCA_019112785,-712.1200000000001,2316,-0.3074784110535406
DXIQ01000068.1_25,GB_GCA_019112785,-209.10999999999999,1536,-0.13613932291666667
DXIQ01000068.1_26,GB_GCA_019112785,-694.6500000000001,2021,-0.34371598218703614
DXIQ01000068.1_27,GB_GCA_019112785,-53.32000000000001,1042,-0.05117082533589252
DXIQ01000068.1_28,GB_GCA_019112785,-105.37,984,-0.10708333333333334
DXIQ01000069.1_1,GB_GCA_019112785,-159.57000000000002,1173,-0.13603580562659848
DXIQ01000069.1_2,GB_GCA_019112785,-195.81,901,-0.21732519422863486
DXIQ01000069.1_3,GB_GCA_019112785,-526.8,3245,-0.16234206471494605
DXIQ01000069.1_4,GB_GCA_019112785,-167.71,503,-0.3334194831013917
DXIQ01000069.1_5,GB_GCA_019112785,-60.03,326,-0.18414110429447852
DXIQ01000069.1_6,GB_GCA_019112785,-271.79,1068,-0.2544850187265918
DXIQ01000069.1_7,GB_GCA_019112785,-422.87,1945,-0.21741388174807197
DXIQ01000069.1_8,GB_GCA_019112785,-293.87,1566,-0.1876564495530013
DXIQ01000069.1_9,GB_GCA_019112785,-410.85,1907,-0.21544310435238595
DXIQ01000069.1_10,GB_GCA_019112785,-402.91,1961,-0.20546149923508417
DXIQ01000069.1_11,GB_GCA_019112785,-656.28,2183,-0.3006321575813101
DXIQ01000069.1_12,GB_GCA_019112785,-441.43,2491,-0.1772099558410277
DXIQ01000069.1_13,GB_GCA_019112785,-835.85,5225,-0.1599712918660287
DXIQ01000069.1_14,GB_GCA_019112785,-198.02,1137,-0.17416007036059808
DXIQ01000069.1_15,GB_GCA_019112785,-257.99,1539,-0.16763482781026642
DXIQ01000069.1_16,GB_GCA_019112785,-211.92,1105,-0.19178280542986426
DXIQ01000069.1_17,GB_GCA_019112785,-792.56,4428,-0.17898825654923214
DXIQ01000069.1_18,GB_GCA_019112785,-69.78,550,-0.12687272727272728
DXIQ01000069.1_19,GB_GCA_019112785,-211.79000000000002,1481,-0.14300472653612425
DXIQ01000069.1_20,GB_GCA_019112785,-179.45999999999998,1418,-0.12655853314527502
DXIQ01000069.1_21,GB_GCA_019112785,-67.85000000000001,333,-0.2037537537537538
DXIQ01000069.1_22,GB_GCA_019112785,-259.25,816,-0.3177083333333333
DXIQ01000069.1_23,GB_GCA_019112785,-271.26,1059,-0.2561473087818697
DXIQ01000069.1_24,GB_GCA_019112785,-191.31,1208,-0.15836920529801324
DXIQ01000069.1_25,GB_GCA_019112785,-113.81,670,-0.16986567164179106
DXIQ01000069.1_26,GB_GCA_019112785,-145.67,1011,-0.14408506429277942
DXIQ01000069.1_27,GB_GCA_019112785,-425.67999999999995,1764,-0.24131519274376415
DXIQ01000069.1_28,GB_GCA_019112785,-199.85000000000002,1626,-0.12290897908979091
DXIQ01000069.1_29,GB_GCA_019112785,-109.86999999999999,772,-0.1423186528497409
DXIQ01000069.1_30,GB_GCA_019112785,-263.51,1068,-0.2467322097378277
DXIQ01000069.1_31,GB_GCA_019112785,-340.09,1750,-0.19433714285714285
DXIQ01000069.1_32,GB_GCA_019112785,-419.83,2725,-0.15406605504587156
DXIQ01000069.1_33,GB_GCA_019112785,-70.08999999999999,528,-0.1327462121212121
DXIQ01000069.1_34,GB_GCA_019112785,-183.93,977,-0.18825997952917095
DXIQ01000069.1_35,GB_GCA_019112785,-299.99,1806,-0.16610741971207088
DXIQ01000069.1_36,GB_GCA_019112785,-233.87,1037,-0.22552555448408873
DXIQ01000069.1_37,GB_GCA_019112785,-169.62,1351,-0.12555144337527757
DXIQ01000069.1_38,GB_GCA_019112785,-287.82,1479,-0.19460446247464502
DXIQ01000069.1_39,GB_GCA_019112785,-239.54000000000002,959,-0.24978102189781023
DXIQ01000069.1_40,GB_GCA_019112785,-131.45,2036,-0.06456286836935167
DXIQ01000069.1_41,GB_GCA_019112785,-222.82999999999998,1993,-0.11180632212744605
DXIQ01000069.1_42,GB_GCA_019112785,-319.12,1184,-0.269527027027027
DXIQ01000070.1_1,GB_GCA_019112785,-211.24999999999997,1598,-0.1321964956195244
DXIQ01000070.1_2,GB_GCA_019112785,-381.65,1660,-0.22990963855421687
DXIQ01000070.1_3,GB_GCA_019112785,-113.66,576,-0.19732638888888887
DXIQ01000070.1_4,GB_GCA_019112785,-105.37,810,-0.13008641975308644
DXIQ01000070.1_5,GB_GCA_019112785,-139.61,757,-0.18442536327608985
DXIQ01000070.1_6,GB_GCA_019112785,-113.60000000000001,757,-0.1500660501981506
DXIQ01000070.1_7,GB_GCA_019112785,-253.72,1754,-0.14465222348916762
DXIQ01000070.1_8,GB_GCA_019112785,-537.17,2644,-0.20316565809379727
DXIQ01000070.1_9,GB_GCA_019112785,-145.73,1160,-0.12562931034482758
DXIQ01000070.1_10,GB_GCA_019112785,-275.68,1677,-0.16438878950506858
DXIQ01000070.1_11,GB_GCA_019112785,-197.18,2047,-0.09632633121641426
DXIQ01000070.1_12,GB_GCA_019112785,-416.87,2637,-0.15808494501327267
DXIQ01000070.1_13,GB_GCA_019112785,-35.89,177,-0.2027683615819209
DXIQ01000070.1_14,GB_GCA_019112785,-92.0,344,-0.26744186046511625
DXIQ01000070.1_15,GB_GCA_019112785,-101.99,636,-0.16036163522012578
DXIQ01000070.1_16,GB_GCA_019112785,-596.98,2776,-0.21505043227665707
DXIQ01000070.1_17,GB_GCA_019112785,-737.4399999999999,2955,-0.24955668358714042
DXIQ01000070.1_18,GB_GCA_019112785,-255.65,701,-0.3646932952924394
DXIQ01000070.1_19,GB_GCA_019112785,-213.8,1339,-0.15967139656460044
DXIQ01000070.1_20,GB_GCA_019112785,-533.02,1735,-0.30721613832853023
DXIQ01000070.1_21,GB_GCA_019112785,-213.44,1687,-0.126520450503853
DXIQ01000070.1_22,GB_GCA_019112785,18.890000000000015,1649,0.011455427531837486
DXIQ01000070.1_23,GB_GCA_019112785,-89.97999999999999,1817,-0.04952118877270225
DXIQ01000070.1_24,GB_GCA_019112785,-230.04000000000002,1306,-0.17614088820826954
DXIQ01000070.1_25,GB_GCA_019112785,-455.17,1518,-0.29984848484848486
DXIQ01000070.1_26,GB_GCA_019112785,-107.3,1557,-0.0689145793192036
DXIQ01000070.1_27,GB_GCA_019112785,-267.46000000000004,1741,-0.1536243538196439
DXIQ01000070.1_28,GB_GCA_019112785,-191.60000000000002,1057,-0.18126773888363296
DXIQ01000070.1_29,GB_GCA_019112785,-517.19,3573,-0.1447495102155052
DXIQ01000070.1_30,GB_GCA_019112785,-840.3300000000002,3300,-0.2546454545454546
DXIQ01000070.1_31,GB_GCA_019112785,-716.19,2147,-0.3335770843036796
DXIQ01000070.1_32,GB_GCA_019112785,-887.8499999999999,2839,-0.3127333568157802
DXIQ01000070.1_33,GB_GCA_019112785,-195.42,1527,-0.12797642436149312
DXIQ01000070.1_34,GB_GCA_019112785,-129.76999999999998,762,-0.17030183727034118
DXIQ01000070.1_35,GB_GCA_019112785,-203.7,1772,-0.11495485327313769
DXIQ01000070.1_36,GB_GCA_019112785,-215.81,1451,-0.14873190902825636
DXIQ01000070.1_37,GB_GCA_019112785,-415.53,2749,-0.1511567842851946
DXIQ01000070.1_38,GB_GCA_019112785,-385.07000000000005,2256,-0.1706870567375887
DXIQ01000070.1_39,GB_GCA_019112785,-465.71,2515,-0.18517296222664015
DXIQ01000070.1_40,GB_GCA_019112785,-51.769999999999996,400,-0.12942499999999998
DXIQ01000070.1_41,GB_GCA_019112785,-395.01000000000005,2457,-0.16076923076923078
DXIQ01000070.1_42,GB_GCA_019112785,-217.33999999999997,1585,-0.1371230283911672
DXIQ01000070.1_43,GB_GCA_019112785,-141.94000000000005,588,-0.24139455782312935
DXIQ01000070.1_44,GB_GCA_019112785,-195.67,1025,-0.19089756097560975
DXIQ01000070.1_45,GB_GCA_019112785,-147.91000000000003,1015,-0.1457241379310345
DXIQ01000070.1_46,GB_GCA_019112785,-233.66,1023,-0.22840664711632452
DXIQ01000070.1_47,GB_GCA_019112785,-191.21999999999997,1516,-0.12613456464379946
DXIQ01000070.1_48,GB_GCA_019112785,-127.57,1050,-0.12149523809523809
DXIQ01000070.1_49,GB_GCA_019112785,-183.79,794,-0.2314735516372796
DXIQ01000070.1_50,GB_GCA_019112785,-175.76,734,-0.2394550408719346
DXIQ01000070.1_51,GB_GCA_019112785,-181.11,1788,-0.10129194630872485
DXIQ01000070.1_52,GB_GCA_019112785,2.0100000000000007,189,0.010634920634920638
DXIQ01000070.1_53,GB_GCA_019112785,-110.08999999999999,565,-0.19484955752212388
DXIQ01000070.1_54,GB_GCA_019112785,-455.28,1419,-0.320845665961945
DXIQ01000070.1_55,GB_GCA_019112785,-194.07,1206,-0.16092039800995026
DXIQ01000070.1_56,GB_GCA_019112785,-349.26,2444,-0.1429050736497545
DXIQ01000070.1_57,GB_GCA_019112785,-925.1800000000001,3893,-0.23765219624967893
DXIQ01000070.1_58,GB_GCA_019112785,-189.43,1968,-0.096255081300813
DXIQ01000070.1_59,GB_GCA_019112785,-361.57,1673,-0.2161207411835027
DXIQ01000070.1_60,GB_GCA_019112785,-397.37000000000006,2049,-0.19393362615910203
DXIQ01000070.1_61,GB_GCA_019112785,-117.72999999999999,836,-0.14082535885167463
DXIQ01000070.1_62,GB_GCA_019112785,-129.87,633,-0.2051658767772512
DXIQ01000070.1_63,GB_GCA_019112785,-561.95,3088,-0.1819786269430052
DXIQ01000070.1_64,GB_GCA_019112785,-329.33000000000004,1610,-0.20455279503105592
DXIQ01000070.1_65,GB_GCA_019112785,-239.42000000000002,676,-0.3541715976331361
DXIQ01000070.1_66,GB_GCA_019112785,-271.21000000000004,2224,-0.12194694244604318
DXIQ01000070.1_67,GB_GCA_019112785,-68.27,560,-0.12191071428571428
DXIQ01000070.1_68,GB_GCA_019112785,-275.93,598,-0.46142140468227427
DXIQ01000070.1_69,GB_GCA_019112785,-200.69000000000003,2178,-0.0921441689623508
DXIQ01000070.1_70,GB_GCA_019112785,-72.07,379,-0.19015831134564642
DXIQ01000071.1_1,GB_GCA_019112785,-279.51,900,-0.31056666666666666
DXIQ01000071.1_2,GB_GCA_019112785,-201.83,1296,-0.15573302469135802
DXIQ01000071.1_3,GB_GCA_019112785,-251.39000000000001,1215,-0.2069053497942387
DXIQ01000071.1_4,GB_GCA_019112785,-604.3900000000001,2227,-0.27139200718455325
DXIQ01000071.1_5,GB_GCA_019112785,-43.79,371,-0.11803234501347709
DXIQ01000071.1_6,GB_GCA_019112785,-4.07,241,-0.016887966804979254
DXIQ01000071.1_7,GB_GCA_019112785,-655.0799999999999,3349,-0.19560465810689756
DXIQ01000071.1_8,GB_GCA_019112785,-965.2500000000001,4210,-0.22927553444180526
DXIQ01000071.1_9,GB_GCA_019112785,-754.85,2028,-0.37221400394477316
DXIQ01000071.1_10,GB_GCA_019112785,-191.76999999999998,1309,-0.1465011459129106
DXIQ01000071.1_11,GB_GCA_019112785,-294.68000000000006,2637,-0.11174819871065607
DXIQ01000071.1_12,GB_GCA_019112785,-201.32,1036,-0.1943243243243243
DXIQ01000071.1_13,GB_GCA_019112785,-234.69,2391,-0.09815558343789209
DXIQ01000071.1_14,GB_GCA_019112785,-444.15999999999997,3371,-0.13175912192227823
DXIQ01000071.1_15,GB_GCA_019112785,-175.51,1275,-0.1376549019607843
DXIQ01000071.1_16,GB_GCA_019112785,-185.77,1181,-0.15729889923793397
DXIQ01000071.1_17,GB_GCA_019112785,-163.99,1191,-0.1376910159529807
DXIQ01000071.1_18,GB_GCA_019112785,-257.88,1297,-0.19882806476484194
DXIQ01000071.1_19,GB_GCA_019112785,-383.8,2382,-0.16112510495382032
DXIQ01000071.1_20,GB_GCA_019112785,-395.11,2813,-0.14045858514041948
DXIQ01000071.1_21,GB_GCA_019112785,-255.48000000000002,1774,-0.14401352874859077
DXIQ01000071.1_22,GB_GCA_019112785,-197.50000000000003,1480,-0.13344594594594597
DXIQ01000071.1_23,GB_GCA_019112785,-76.03999999999999,342,-0.2223391812865497
DXIQ01000071.1_24,GB_GCA_019112785,-125.69,924,-0.13602813852813853
DXIQ01000071.1_25,GB_GCA_019112785,-187.45,1232,-0.15215097402597402
DXIQ01000071.1_26,GB_GCA_019112785,-399.54999999999995,3014,-0.13256469807564697
DXIQ01000071.1_27,GB_GCA_019112785,-215.31,842,-0.2557125890736342
DXIQ01000071.1_28,GB_GCA_019112785,-502.76,5242,-0.09590995803128577
DXIQ01000071.1_29,GB_GCA_019112785,-157.45,1272,-0.1237814465408805
DXIQ01000071.1_30,GB_GCA_019112785,-16.06,266,-0.060375939849624055
DXIQ01000071.1_31,GB_GCA_019112785,-147.85000000000002,2107,-0.07017085904129094
DXIQ01000071.1_32,GB_GCA_019112785,-319.71,2122,-0.15066446748350612
DXIQ01000071.1_33,GB_GCA_019112785,-216.76,2305,-0.09403904555314534
DXIQ01000071.1_34,GB_GCA_019112785,-7.93,379,-0.02092348284960422
DXIQ01000071.1_35,GB_GCA_019112785,-27.840000000000003,427,-0.06519906323185012
DXIQ01000071.1_36,GB_GCA_019112785,-51.66000000000001,1220,-0.04234426229508197
DXIQ01000071.1_37,GB_GCA_019112785,-125.44,944,-0.13288135593220338
DXIQ01000071.1_38,GB_GCA_019112785,-291.33,1858,-0.15679763186221743
DXIQ01000071.1_39,GB_GCA_019112785,-91.69,572,-0.1602972027972028
DXIQ01000071.1_40,GB_GCA_019112785,-165.2,1280,-0.1290625
DXIQ01000071.1_41,GB_GCA_019112785,-125.35999999999999,872,-0.14376146788990823
DXIQ01000071.1_42,GB_GCA_019112785,-117.88,708,-0.16649717514124293
DXIQ01000071.1_43,GB_GCA_019112785,-316.78,2544,-0.12452044025157231
DXIQ01000071.1_44,GB_GCA_019112785,-49.629999999999995,687,-0.07224163027656477
DXIQ01000071.1_45,GB_GCA_019112785,-309.05999999999995,1891,-0.16343733474352193
DXIQ01000071.1_46,GB_GCA_019112785,-525.44,1761,-0.29837592277115277
DXIQ01000071.1_47,GB_GCA_019112785,22.26,390,0.05707692307692308
DXIQ01000071.1_48,GB_GCA_019112785,-245.72,1527,-0.16091683038637852
DXIQ01000071.1_49,GB_GCA_019112785,-20.010000000000005,779,-0.02568677792041079
DXIQ01000071.1_50,GB_GCA_019112785,-382.06,2730,-0.13994871794871794
DXIQ01000071.1_51,GB_GCA_019112785,-56.010000000000005,353,-0.1586685552407932
DXIQ01000071.1_52,GB_GCA_019112785,-241.61,1459,-0.16559972583961619
DXIQ01000071.1_53,GB_GCA_019112785,-91.98000000000002,591,-0.1556345177664975
DXIQ01000071.1_54,GB_GCA_019112785,-239.21,2973,-0.08046081399260006
DXIQ01000071.1_55,GB_GCA_019112785,-55.83,902,-0.06189578713968958
DXIQ01000071.1_56,GB_GCA_019112785,-62.08000000000001,423,-0.14676122931442084
DXIQ01000072.1_1,GB_GCA_019112785,7.99,119,0.06714285714285714
DXIQ01000072.1_2,GB_GCA_019112785,-107.71999999999998,581,-0.18540447504302923
DXIQ01000072.1_3,GB_GCA_019112785,-97.60000000000001,725,-0.13462068965517243
DXIQ01000072.1_4,GB_GCA_019112785,-209.51,1522,-0.13765440210249671
DXIQ01000072.1_5,GB_GCA_019112785,-155.70000000000002,1251,-0.12446043165467627
DXIQ01000072.1_6,GB_GCA_019112785,-111.7,693,-0.16118326118326118
DXIQ01000072.1_7,GB_GCA_019112785,-307.61999999999995,1970,-0.15615228426395936
DXIQ01000072.1_8,GB_GCA_019112785,-215.03000000000003,1897,-0.11335266209804956
DXIQ01000072.1_9,GB_GCA_019112785,-476.08000000000004,2514,-0.18937151949085124
DXIQ01000072.1_10,GB_GCA_019112785,-574.98,1810,-0.3176685082872928
DXIQ01000072.1_11,GB_GCA_019112785,-481.06999999999994,1559,-0.30857601026298903
DXIQ01000072.1_12,GB_GCA_019112785,-269.47,2150,-0.12533488372093024
DXIQ01000072.1_13,GB_GCA_019112785,-279.68000000000006,1285,-0.21764980544747087
DXIQ01000072.1_14,GB_GCA_019112785,-219.77,1300,-0.16905384615384617
DXIQ01000072.1_15,GB_GCA_019112785,-211.7,1599,-0.13239524702939337
DXIQ01000072.1_16,GB_GCA_019112785,-209.99,1083,-0.1938965835641736
DXIQ01000072.1_17,GB_GCA_019112785,-694.81,1941,-0.35796496651210713
DXIQ01000072.1_18,GB_GCA_019112785,-666.62,2243,-0.29720017833259027
DXIQ01000072.1_19,GB_GCA_019112785,-113.35,1124,-0.10084519572953736
DXIQ01000072.1_20,GB_GCA_019112785,-453.35,2572,-0.17626360808709177
DXIQ01000072.1_21,GB_GCA_019112785,-219.63,1489,-0.14750167897918065
DXIQ01000073.1_1,GB_GCA_019112785,-52.02,220,-0.23645454545454547
DXIQ01000073.1_2,GB_GCA_019112785,-211.42000000000002,1569,-0.13474824729126833
DXIQ01000073.1_3,GB_GCA_019112785,-263.19,2544,-0.10345518867924529
DXIQ01000073.1_4,GB_GCA_019112785,-236.73,2825,-0.08379823008849557
DXIQ01000073.1_5,GB_GCA_019112785,-480.97,1574,-0.305571791613723
DXIQ01000073.1_6,GB_GCA_019112785,-519.21,1643,-0.31601339013998786
DXIQ01000073.1_7,GB_GCA_019112785,-291.55,1690,-0.1725147928994083
DXIQ01000073.1_8,GB_GCA_019112785,-546.45,1616,-0.33814975247524753
DXIQ01000074.1_1,GB_GCA_019112785,-175.54000000000002,1234,-0.14225283630470018
DXIQ01000074.1_2,GB_GCA_019112785,-321.97,1417,-0.2272194777699365
DXIQ01000074.1_3,GB_GCA_019112785,-101.61999999999999,1027,-0.09894839337877312
DXIQ01000074.1_4,GB_GCA_019112785,-978.75,5902,-0.16583361572348357
DXIQ01000074.1_5,GB_GCA_019112785,-180.10999999999999,1559,-0.11552918537524053
DXIQ01000074.1_6,GB_GCA_019112785,-249.99,1345,-0.18586617100371747
DXIQ01000074.1_7,GB_GCA_019112785,-45.61999999999999,1273,-0.03583660644147682
DXIQ01000074.1_8,GB_GCA_019112785,-284.0,739,-0.38430311231393777
DXIQ01000074.1_9,GB_GCA_019112785,-380.31,1525,-0.24938360655737704
DXIQ01000074.1_10,GB_GCA_019112785,-285.70000000000005,1643,-0.1738892270237371
DXIQ01000074.1_11,GB_GCA_019112785,-200.01999999999998,1413,-0.14155697098372255
DXIQ01000074.1_12,GB_GCA_019112785,-117.74000000000001,585,-0.20126495726495727
DXIQ01000074.1_13,GB_GCA_019112785,-267.74,1310,-0.20438167938931298
DXIQ01000074.1_14,GB_GCA_019112785,-250.1,1572,-0.1590966921119593
DXIQ01000074.1_15,GB_GCA_019112785,-114.22999999999999,780,-0.14644871794871794
DXIQ01000074.1_16,GB_GCA_019112785,-381.36,2712,-0.14061946902654868
DXIQ01000075.1_1,GB_GCA_019112785,-273.63,1735,-0.15771181556195965
DXIQ01000075.1_2,GB_GCA_019112785,-453.35,1384,-0.3275650289017341
DXIQ01000075.1_3,GB_GCA_019112785,-93.35,1194,-0.07818257956448911
DXIQ01000075.1_4,GB_GCA_019112785,-441.43000000000006,2714,-0.16264922623434047
DXIQ01000075.1_5,GB_GCA_019112785,-233.95999999999998,1137,-0.20576956904133684
DXIQ01000075.1_6,GB_GCA_019112785,-71.96,388,-0.18546391752577318
DXIQ01000076.1_1,GB_GCA_019112785,-31.93,230,-0.13882608695652174
DXIQ01000076.1_2,GB_GCA_019112785,-218.01999999999998,1174,-0.18570698466780236
DXIQ01000076.1_3,GB_GCA_019112785,-51.93000000000001,4710,-0.01102547770700637
DXIQ01000076.1_4,GB_GCA_019112785,-79.09999999999998,1435,-0.05512195121951218
DXIQ01000076.1_5,GB_GCA_019112785,-147.72000000000003,821,-0.17992691839220465
DXIQ01000076.1_6,GB_GCA_019112785,-208.32000000000002,3309,-0.0629555757026292
DXIQ01000076.1_7,GB_GCA_019112785,-301.28,2049,-0.147037579306979
DXIQ01000076.1_8,GB_GCA_019112785,-520.0799999999999,3904,-0.13321721311475407
DXIQ01000077.1_1,GB_GCA_019112785,-30.099999999999998,173,-0.17398843930635838
DXIQ01000077.1_2,GB_GCA_019112785,-141.76,972,-0.14584362139917695
DXIQ01000077.1_3,GB_GCA_019112785,-123.57000000000002,1121,-0.1102319357716325
DXIQ01000077.1_4,GB_GCA_019112785,-200.01,1696,-0.11793042452830188
DXIQ01000077.1_5,GB_GCA_019112785,-107.93999999999998,607,-0.177825370675453
DXIQ01000077.1_6,GB_GCA_019112785,-271.74,1399,-0.19423874195854182
DXIQ01000077.1_7,GB_GCA_019112785,-87.49000000000001,708,-0.12357344632768363
DXIQ01000077.1_8,GB_GCA_019112785,-128.07,1039,-0.12326275264677573
DXIQ01000077.1_9,GB_GCA_019112785,-510.84,1551,-0.3293617021276596
DXIQ01000077.1_10,GB_GCA_019112785,-318.0,2027,-0.15688209176122347
DXIQ01000077.1_11,GB_GCA_019112785,-233.94,1237,-0.1891188358932902
